zipcode_x,latitude,longitude,city,state,population,density,zipcode_y,City,2015,2016,2017,2018,2019,2020,2021,2022,2023
75209,32.8487,-96.8257,Dallas,TX,14205.0,1567.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75210,32.77141,-96.74618,Dallas,TX,9270.0,1566.1,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75211,32.73649,-96.90214,Dallas,TX,75213.0,1689.5,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75212,32.78203,-96.87853,Dallas,TX,26673.0,1032.9,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75214,32.82899,-96.74348,Dallas,TX,33621.0,1776.6,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75215,32.75259,-96.76075,Dallas,TX,17960.0,906.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75216,32.71158,-96.78256,Dallas,TX,55108.0,1434.1,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75217,32.71291,-96.68243,Dallas,TX,87767.0,1220.8,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75218,32.84136,-96.70357,Dallas,TX,21355.0,1195.2,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75219,32.81087,-96.81315,Dallas,TX,24100.0,4064.8,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75220,32.86692,-96.87571,Dallas,TX,40671.0,1388.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75223,32.79255,-96.74556,Dallas,TX,14270.0,1777.6,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75224,32.71117,-96.83953,Dallas,TX,36373.0,2446.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75225,32.86511,-96.79109,Dallas,TX,21703.0,1795.8,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75226,32.78315,-96.77654,Dallas,TX,5133.0,1839.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75227,32.77044,-96.68831,Dallas,TX,58395.0,1950.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75228,32.82456,-96.6805,Dallas,TX,71450.0,2411.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75229,32.8939,-96.86517,Dallas,TX,32924.0,1021.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75230,32.90202,-96.79226,Dallas,TX,26335.0,1425.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75231,32.87695,-96.74967,Dallas,TX,38823.0,2718.8,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75232,32.65878,-96.83968,Dallas,TX,33561.0,1468.3,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75233,32.70444,-96.87271,Dallas,TX,16743.0,1810.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75234,32.92423,-96.88904,Dallas,TX,32728.0,1233.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75235,32.83219,-96.84798,Dallas,TX,19042.0,1104.2,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75236,32.6866,-96.93455,Dallas,TX,17545.0,507.5,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75237,32.66489,-96.87238,Dallas,TX,18823.0,1090.3,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75238,32.87855,-96.70785,Dallas,TX,31953.0,1874.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75240,32.93194,-96.78924,Dallas,TX,26442.0,2701.9,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75241,32.667,-96.75903,Dallas,TX,31749.0,485.2,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75243,32.91232,-96.73633,Dallas,TX,65118.0,2730.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75244,32.92544,-96.83671,Dallas,TX,12806.0,1070.2,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75246,32.79296,-96.77322,Dallas,TX,2307.0,1910.2,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75247,32.81417,-96.87803,Dallas,TX,870.0,50.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75248,32.96957,-96.79542,Dallas,TX,36317.0,1888.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75249,32.6449,-96.96257,Dallas,TX,17629.0,1239.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75251,32.91984,-96.77308,Dallas,TX,3804.0,2470.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75252,32.99696,-96.78983,Dallas,TX,27310.0,2054.9,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75253,32.67278,-96.61171,Dallas,TX,24090.0,622.5,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75254,32.94571,-96.80127,Dallas,TX,24047.0,2861.3,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75261,32.88568,-97.05419,Dallas,TX,0.0,0.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75270,32.78126,-96.80192,Dallas,TX,0.0,0.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75287,33.00015,-96.84075,Dallas,TX,51855.0,3615.6,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75390,32.814,-96.84283,Dallas,TX,0.0,0.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75401,33.18506,-96.11556,Greenville,TX,21087.0,75.3,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75402,33.06724,-96.08576,Greenville,TX,18412.0,78.3,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75407,33.1512,-96.48808,Princeton,TX,24864.0,192.2,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75409,33.35223,-96.52808,Anna,TX,20437.0,100.8,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75410,32.7921,-95.63705,Alba,TX,4470.0,20.1,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75411,33.86275,-95.63955,Arthur City,TX,832.0,4.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75412,33.80295,-95.14232,Bagwell,TX,562.0,1.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75413,33.43596,-96.16477,Bailey,TX,188.0,287.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75414,33.62504,-96.43193,Bells,TX,2989.0,23.3,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75415,33.4645,-95.74603,Ben Franklin,TX,317.0,6.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75416,33.67255,-95.35431,Blossom,TX,2890.0,14.6,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75417,33.43827,-95.13114,Bogata,TX,2479.0,5.9,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75418,33.57235,-96.1773,Bonham,TX,14726.0,40.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75420,33.05782,-95.72503,Brashear,TX,1384.0,15.2,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75421,33.6448,-95.71809,Brookston,TX,851.0,6.1,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75422,33.13889,-95.93059,Campbell,TX,2862.0,16.3,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75423,33.29279,-96.19918,Celeste,TX,3055.0,14.6,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75424,33.30535,-96.39059,Blue Ridge,TX,3679.0,22.3,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75426,33.65608,-95.01093,Clarksville,TX,3774.0,4.5,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75428,33.27132,-95.91799,Commerce,TX,11000.0,45.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75429,33.27847,-95.89231,Commerce,TX,0.0,0.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75431,33.0073,-95.4628,Como,TX,1745.0,10.5,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75432,33.38912,-95.66804,Cooper,TX,3055.0,11.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75433,33.10883,-95.80571,Cumby,TX,3145.0,12.4,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75434,33.41258,-95.35171,Cunningham,TX,0.0,0.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75435,33.50175,-95.29522,Deport,TX,1137.0,7.5,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75436,33.73507,-95.24904,Detroit,TX,2155.0,4.5,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75437,33.25605,-95.46567,Dike,TX,1094.0,7.0,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75438,33.60701,-96.07462,Dodd City,TX,953.0,9.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75439,33.55261,-96.27796,Ector,TX,1141.0,29.7,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
75440,32.87507,-95.75262,Emory,TX,6665.0,25.2,91982,Katy,324287.51503868186,321896.29319950944,316498.13965521887,320464.5720479168,323809.51711089414,330947.1708522833,381345.90700672404,463206.7816136487,475322.8666824211
